row_id,source_dataset,npdes_id,registry_id,facility_name,city,state,county,permit_status,permit_type,facility_type,total_design_flow,actual_average_flow,current_snc_status,current_violation,inspections,pct_low_income_3mi,pct_people_of_color,population_density,tribal_spatial_flag,derived_tribes,latitude,longitude,has_tribal_context,has_current_violation
10053,EPA ECHO CWA/NPDES facility locations,AK0021440,110039716144,"KETCHIKAN, CITY OF WWTP",KETCHIKAN,AK,Ketchikan Gateway,Effective,NPDES Individual Permit,POTW,4,NA,NA,NA,1,27.6,47.13,349.85,N,"Ketchikan Indian Community - 3 mile(s), Organized Village of Saxman - 5 mile(s), Metlakatla Indian Community, Annette Island Reserve - 7 mile(s), Organized Village of Kasaan - 21 mile(s)",55.356952999980905,-131.696465000232,TRUE,FALSE
10054,EPA ECHO CWA/NPDES facility locations,AKR06AB38,110070505012,WRANGELL FERRY TERMINAL,WRANGELL,AK,Wrangell-Petersburg (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,34.3,50.839999999999996,89.26,N,Wrangell Cooperative Association - 3 mile(s),56.4738989998794,-132.39034799996202,TRUE,FALSE
10055,EPA ECHO CWA/NPDES facility locations,AKG371638,110070547505,GILLILAND FORTYMILE RIVER SUCTION DREDGE,CHICKEN,AK,Southeast Fairbanks (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.09508290006839,-141.980909700272,FALSE,FALSE
10056,EPA ECHO CWA/NPDES facility locations,AKG370982,110063017319,CARTER HOMESTAKE CREEK MINE SITE,HEALY,AK,Denali,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,20,20,0.18,NA,NA,64.0324079998723,-148.95882000029704,FALSE,FALSE
10057,EPA ECHO CWA/NPDES facility locations,AKR10H0G1,110071669315,EIE424 REPAIR GARRISON SLOUGH RAILROAD TRESTLE BRIDGE,EIELSON AFB,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,19.02,26.21,29.650000000000002,NA,NA,64.70100999984332,-147.119230000013,FALSE,FALSE
10058,EPA ECHO CWA/NPDES facility locations,AKG370D9S,110056343345,HARRINGTON 45 PUP MINE SITE,CHICKEN,AK,Southeast Fairbanks (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.09508290006839,-141.980909700272,FALSE,FALSE
10059,EPA ECHO CWA/NPDES facility locations,AKG371683,110071511560,ORTEGO KOUGAROK RIVER SUCTION DREDGE,NOME,AK,Nome (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.74108690008,-164.65499739967902,FALSE,FALSE
10060,EPA ECHO CWA/NPDES facility locations,AKR10FV35,110071092394,EIE 386 CONSOLIDATED MUNITIONS ADMIN FACILITY,FAIRBANKS,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,33.160000000000004,32.379999999999995,7.45,NA,NA,64.66706999995722,-147.072720000164,FALSE,FALSE
10061,EPA ECHO CWA/NPDES facility locations,AKG370C16,110070151935,GLOVER CROOKED CREEK MINE SITE,CENTRAL,AK,Yukon-Koyukuk (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,50,100,0.07,NA,NA,65.5790000000488,-144.95399999956697,FALSE,FALSE
10062,EPA ECHO CWA/NPDES facility locations,AKG380012,110070504922,BUECI WATER TREATMENT PLANT,BARROW,AK,North Slope,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,23.51,85.34,48.339999999999996,N,"Native Village of Barrow Inupiat Traditional Government - 1 mile(s), Inupiat Community of the Arctic Slope - 1 mile(s)",71.29220000006701,-156.7801800002,TRUE,FALSE
10063,EPA ECHO CWA/NPDES facility locations,AKR10GN04,110071235481,LAKEBRIDGE SUBDIVISION,WASILLA,AK,Matanuska-Susitna,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,19.150000000000002,22.55,645.9599999999999,N,"Eklutna Native Village - 11 mile(s), Knik Tribe - 18 mile(s)",61.604300000032296,-149.299999999679,TRUE,FALSE
10064,EPA ECHO CWA/NPDES facility locations,AKR10H0DF,110071512198,OVERLOOK ESTATES LOT 7,EAGLE RIVER,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,8.639999999999999,19.22,18.27,N,"Eklutna Native Village - 13 mile(s), Knik Tribe - 18 mile(s)",61.2710000001833,-149.36699999983,TRUE,FALSE
10065,EPA ECHO CWA/NPDES facility locations,AKR10GM50,110071236126,NORTHGATE ALASKA 2021,WASILLA,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,21.1,22.08,742.12,N,"Eklutna Native Village - 11 mile(s), Knik Tribe - 17 mile(s)",61.611599999887,-149.34399999972499,TRUE,FALSE
10066,EPA ECHO CWA/NPDES facility locations,AKG315005,110064037536,"HILCORP ALASKA, INC. - PLATFORM BAKER",COOK INLET,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,16.67,41.67,0.71,N,"Salamatof Tribe - 18 mile(s), Native Village of Tyonek - 21 mile(s), Kenaitze Indian Tribe - 21 mile(s)",60.828336999782,-151.48496399984396,TRUE,FALSE
10067,EPA ECHO CWA/NPDES facility locations,AKR06AC29,110070503600,RAVN-HOMER AIRPORT,HOMER,AK,Kenai Peninsula,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,24.57,23.66,275.67,N,"Seldovia Village Tribe - 17 mile(s), Native Village of Port Graham - 24 mile(s)",59.6410100001413,-151.47916000006498,TRUE,FALSE
10068,EPA ECHO CWA/NPDES facility locations,AKR06H00U,110071500280,GALENA BULK FUEL FACILITY,GALENA,AK,Yukon-Koyukuk (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,28.57,85.71000000000001,0.26,N,"Louden Tribe - 1 mile(s), Koyukuk Native Village - 25 mile(s)",64.73355699990722,-156.937938999768,TRUE,FALSE
10069,EPA ECHO CWA/NPDES facility locations,AKG332008,110063104670,CONOCOPHILLIPS - KUPARUK RIVER UNIT,"KUPARUK RIVER UNIT, NORTH SLOPE",AK,North Slope,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,8.7,21.74,1.03,NA,NA,70.32411399993622,-149.60520700033902,FALSE,FALSE
10070,EPA ECHO CWA/NPDES facility locations,AKG523078,110057702669,SILVER BAY SEAFOODS SAWMILL COVE INDUSTRIAL PARK PLANT,SITKA,AK,Sitka City and Borough,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,2,16.86,38.15,70.89,N,Sitka Tribe of Alaska - 3 mile(s),57.0449910001256,-135.23138899957698,TRUE,FALSE
10071,EPA ECHO CWA/NPDES facility locations,AKR06GC20,110071158034,SITKA GRANITE CREEK INDUSTRIAL AREA LEASE LOT 5,SITKA,AK,Sitka City and Borough,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,10.32,36.08,95.83,N,Sitka Tribe of Alaska - 5 mile(s),57.103950000119106,-135.389070000226,TRUE,FALSE
10072,EPA ECHO CWA/NPDES facility locations,AKR06C001,110071310581,GRANITE CREEK QUARRY LEASE AREA 2 & 3,SITKA,AK,Juneau City and Borough,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,10.15,36.07,91.3,N,Sitka Tribe of Alaska - 5 mile(s),57.105007000002,-135.38739499975,TRUE,FALSE
10073,EPA ECHO CWA/NPDES facility locations,AKR06AB73,110001717606,KRM QUARRY,KETCHIKAN,AK,Ketchikan Gateway,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,27.02,46.46,340.26,N,"Ketchikan Indian Community - 3 mile(s), Organized Village of Saxman - 6 mile(s), Metlakatla Indian Community, Annette Island Reserve - 7 mile(s), Organized Village of Kasaan - 21 mile(s)",55.361881999837486,-131.70448799956196,TRUE,FALSE
10074,EPA ECHO CWA/NPDES facility locations,AKG371585,110070152016,VERNAZA NORTON SOUND SUCTION DREDGE,NOME,AK,Nome (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.9,76.3,91.2,N,Nome Eskimo Community - 2 mile(s),64.48799999986723,-165.36399999965099,TRUE,FALSE
10075,EPA ECHO CWA/NPDES facility locations,AKG374034,110071097725,TURNSTONE MINING NORTON SOUND LARGE DREDGE,NOME,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,27.06,76.41000000000001,126.16,N,Nome Eskimo Community - 3 mile(s),64.50069999996191,-165.48200000042704,TRUE,FALSE
10076,EPA ECHO CWA/NPDES facility locations,AKR10F00A,110070627835,GLITTER GULCH EMERGENCY FIBER REPAIR,HEALY,AK,Unknown county,Pending,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,20,20,0.18,N,Native Village of Cantwell - 24 mile(s),63.731199999856806,-148.883400000258,TRUE,FALSE
10077,EPA ECHO CWA/NPDES facility locations,AKG573026,110043272598,UPPER KALSKAG LAGOON,UPPER KALSKAG,AK,Bethel (CA),Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,50,100,0.07,N,"Village of Kalskag - 1 mile(s), Village of Lower Kalskag - 3 mile(s)",61.540343999823705,-160.307816999809,TRUE,FALSE
10078,EPA ECHO CWA/NPDES facility locations,AKR10H008,110071311577,ELLEN AVENUE DRAINAGE IMPROVEMENT PROJECT,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,20.759999999999998,43.41,2836.8,N,Knik Tribe - 25 mile(s),61.1122499997894,-149.88250999984098,TRUE,FALSE
10079,EPA ECHO CWA/NPDES facility locations,AKG002401,110072144691,COLD BAY TROUT CREEK CULVERTS WFL,COLD BAY,AK,Aleutians East,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,40,80,0.39,N,Agdaagux Tribe of King Cove - 21 mile(s),55.227564000189304,-162.73358199995093,TRUE,FALSE
10080,EPA ECHO CWA/NPDES facility locations,AKR06AA32,110015787816,PEDERSON POINT,NAKNEK,AK,Bristol Bay,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,20.69,51.720000000000006,1.81,N,"Naknek Native Village - 3 mile(s), South Naknek Village - 4 mile(s), King Salmon Tribe - 16 mile(s)",58.761559999824506,-157.06244999960504,TRUE,FALSE
10081,EPA ECHO CWA/NPDES facility locations,AKR10GO53,110071093568,AMATS OMALLEY RD RECONSTRUCTION PH 2,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,20.259999999999998,44.55,2809.46,N,Knik Tribe - 24 mile(s),61.123159999931715,-149.85658999985299,TRUE,FALSE
10082,EPA ECHO CWA/NPDES facility locations,AKG521092,110071280462,E & E FOODS PACIFIC STAR SEAFOODS K1 KENAI PLANT,KENAI,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,29.1,31.02,254.2,N,"Kenaitze Indian Tribe - 1 mile(s), Salamatof Tribe - 5 mile(s)",60.553099999948394,-151.23080000036498,TRUE,FALSE
10083,EPA ECHO CWA/NPDES facility locations,AKR06AD16,110070518829,INTER-ISLAND FERRY AUTHORITY CLARK BAY HOLLIS TERMINAL,HOLLIS,AK,Prince of Wales-Outer Ketchikan(CA),Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,25,50,0.32999999999999996,N,"Craig Tribal Association - 16 mile(s), Klawock Cooperative Association - 18 mile(s), Organized Village of Kasaan - 18 mile(s), Hydaburg Cooperative Association - 22 mile(s)",55.4910880000447,-132.623040000396,TRUE,FALSE
10084,EPA ECHO CWA/NPDES facility locations,AKG002350,110071668695,ANMC EMERGENCY SERVICES EXPANSION,ANCHORAGE,AK,Anchorage Municipality,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,26.330000000000002,57.349999999999994,3479.59,N,"Knik Tribe - 20 mile(s), Eklutna Native Village - 24 mile(s)",61.1824399998633,-149.79916000035794,TRUE,FALSE
10085,EPA ECHO CWA/NPDES facility locations,AKNOE0270,110025243270,SILVER BAY SEAFOODS DILLINGHAM,DILLINGHAM,AK,Dillingham (CA),Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,24.73,76.76,7.01,N,"Curyung Tribal Council - 1 mile(s), Village of Clarks Point - 14 mile(s), Native Village of Ekuk - 17 mile(s), Native Village of Aleknagik - 18 mile(s), Manokotak Village - 22 mile(s)",59.03831399987291,-158.46825599983697,TRUE,FALSE
10086,EPA ECHO CWA/NPDES facility locations,AKR10H0TF,110071946252,PWSC - UAA PARKING LOT - VALDEZ,VALDEZ,AK,Valdez-Cordova (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,13.11,34.53,35.809999999999995,N,Native Village of Tatitlek - 22 mile(s),61.1339199998825,-146.36009000038,TRUE,FALSE
10087,EPA ECHO CWA/NPDES facility locations,AKR10H0BQ,110071443764,BASARGIN ROAD PHASE 3,HOMER,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.06,16.979999999999997,16.53,N,Ninilchik Village - 25 mile(s),59.81144000016909,-151.16621700013002,TRUE,FALSE
10088,EPA ECHO CWA/NPDES facility locations,AKR10H0ES,110071525059,EQUESTRIAN HEIGHTS 15,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,14.209999999999999,27.610000000000003,831.42,NA,NA,61.0906849998592,-149.76655500033397,FALSE,FALSE
10089,EPA ECHO CWA/NPDES facility locations,AKG370B55,110070151889,BLUE RIBBON WILLOW CREEK DRAINAGE MINE SITE,TRAPPER CREEK,AK,Matanuska-Susitna,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,0,0.07,NA,NA,62.575900000200704,-150.84399999981497,FALSE,FALSE
10090,EPA ECHO CWA/NPDES facility locations,AKR06AC04,110070506099,ALASKA AIRLINES YAKUTAT STATION,YAKUTAT,AK,Yakutat City and Borough,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,0,50,0.09,N,Yakutat Tlingit Tribe - 4 mile(s),59.5032999998271,-139.660000000103,TRUE,FALSE
10091,EPA ECHO CWA/NPDES facility locations,AKR06GC26,110071073252,RIG TENDERS MARINE TERMINAL,NIKISKI,AK,Kenai Peninsula,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,2,35.290000000000006,21.779999999999998,106.64999999999999,N,"Salamatof Tribe - 8 mile(s), Kenaitze Indian Tribe - 11 mile(s)",60.6886999999835,-151.396999999737,TRUE,FALSE
10092,EPA ECHO CWA/NPDES facility locations,AKR10H10M,110072142705,AOGCC ORPHAN WELL PLUGGING AND REMEDIATION PROGRAM CHICKALOON #1 SITE PREPARATIO,CHICKALOON,AK,Matanuska-Susitna,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,40,20,0.18,N,Chickaloon Native Village - 2 mile(s),61.79549999983131,-148.51229999966,TRUE,FALSE
10093,EPA ECHO CWA/NPDES facility locations,AKR10H10A,110072133042,18443 OLD GLENN,CHUGIAK,AK,Anchorage Municipality,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,19.310000000000002,20.36,133.23,N,"Eklutna Native Village - 7 mile(s), Knik Tribe - 10 mile(s)",61.386959999970905,-149.485510000244,TRUE,FALSE
10094,EPA ECHO CWA/NPDES facility locations,AKR10H0R1,110071905210,CVTC - GUNSIGHT MTN - NELCHINA FTTH,NELCHINA,AK,Unknown county,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,25,25,0.14,NA,NA,61.9904900000833,-146.77745999972998,FALSE,FALSE
10095,EPA ECHO CWA/NPDES facility locations,AKR06GB06,110070817047,GRANITE CONSTRUCTION RV PARK QUARRY,GIRDWOOD,AK,Anchorage Municipality,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,2,15.629999999999999,10.94,2.46,NA,NA,60.80426999983409,-148.933660000193,FALSE,FALSE
10096,EPA ECHO CWA/NPDES facility locations,AKR10H0TL,110071942722,MTA FTTX PINE WO 376-35423,WASILLA,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,22.55,22.9,770.1700000000001,N,"Eklutna Native Village - 10 mile(s), Knik Tribe - 16 mile(s)",61.5945600000419,-149.35630000029306,TRUE,FALSE
10097,EPA ECHO CWA/NPDES facility locations,AKG572142,110071960931,ECHO RANCH HAINES SEPTIC SYSTEM UPGRADE,HAINES,AK,Haines,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,0,0.12000000000000001,N,"Chilkoot Indian Association (Haines) - 7 mile(s), Skagway Village - 22 mile(s), Chilkat Indian Village (Klukwan) - 25 mile(s)",59.1525000000376,-135.38027799989402,TRUE,FALSE
10098,EPA ECHO CWA/NPDES facility locations,AKR10H0FL,110071655793,SMIC PROPERTY BLOCK 5,SEWARD,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,14.29,0.73,NA,NA,59.9999999999175,-149.299999999679,FALSE,FALSE
10099,EPA ECHO CWA/NPDES facility locations,AKR10H02C,110071309561,TANANA RIVER RECREATION ACCESS IMPROVEMENT,FAIRBANKS,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,34.839999999999996,47.07,505.35,NA,NA,64.8008709998771,-147.74453400027397,FALSE,FALSE
10100,EPA ECHO CWA/NPDES facility locations,AKR10H0PH,110071849310,YUKON RIVER DOYON ALASKA FIBEROPTIC PROJECT - FAIRBANKS TO YUKON RIVER TERRESTRI,FAIRBANKS,AK,Fairbanks North Star,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,14.84,28.82,213.09,NA,NA,64.90925000012531,-147.605141000096,FALSE,FALSE
10101,EPA ECHO CWA/NPDES facility locations,AKR06GC17,110012177429,USAF EARECKSON AIR STATION SHEMYA ISLAND ALASKA,SHEMYA ISLAND,AK,Aleutians West (CA),Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,2,0,50,0.25,NA,NA,52.722465999811206,174.10767199961998,FALSE,FALSE
10102,EPA ECHO CWA/NPDES facility locations,AKG371697,110071904130,HURT NUGGET CREEK SUCTION DREDGE,HAINES,AK,Haines,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,0,0.12000000000000001,N,Chilkat Indian Village (Klukwan) - 13 mile(s),59.29559999983141,-136.182999999997,TRUE,FALSE
10103,EPA ECHO CWA/NPDES facility locations,AKG371692,110071823257,JENNINGS GOLD CREEK MEDIUM SUCTION DREDGE,BETTLES,AK,Yukon-Koyukuk (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,100,0.04,NA,NA,67.5139000000554,-149.66709999994598,FALSE,FALSE
10104,EPA ECHO CWA/NPDES facility locations,AKR06AE84,110070500539,UTQIAGVIK FUEL STORAGE FACILITY,UTQIAGVIK,AK,North Slope,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,25.959999999999997,81.89,38.190000000000005,N,"Native Village of Barrow Inupiat Traditional Government - 1 mile(s), Inupiat Community of the Arctic Slope - 1 mile(s)",71.27909999997641,-156.800000000132,TRUE,FALSE
10105,EPA ECHO CWA/NPDES facility locations,AKG572077,110044954868,YELLOWJACKET OILFIELD SERVICES WWTF,PRUDHOE BAY,AK,North Slope,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,8.7,21.74,1.03,NA,NA,70.23042999985661,-148.37690599998697,FALSE,FALSE
10106,EPA ECHO CWA/NPDES facility locations,AK0028657,110064064408,"UNISEA, INC. – DUTCH HARBOR FACILITY",DUTCH HARBOR,AK,Aleutians West (CA),Effective,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,4,23.88,76.81,4.78,N,Qawalangin Tribe of Unalaska - 1 mile(s),53.8780669998978,-166.551511000267,TRUE,FALSE
10107,EPA ECHO CWA/NPDES facility locations,AKG573038,110030898544,KAKTOVIK SEWAGE LAGOON,KAKTOVIK,AK,North Slope,Effective,General Permit Covered Facility,POTW,NA,NA,NA,NA,1,NA,NA,0,N,Kaktovik Village (aka Barter Island) - 2 mile(s),70.11855700013629,-143.60412999990098,TRUE,FALSE
10108,EPA ECHO CWA/NPDES facility locations,AKR06AB97,110070499775,ALASKA AIRLINES SITKA STATION,SITKA,AK,Sitka City and Borough,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,19.36,40.2,536.55,N,Sitka Tribe of Alaska - 3 mile(s),57.05386400011079,-135.36555999958398,TRUE,FALSE
10109,EPA ECHO CWA/NPDES facility locations,AKR10H0M5,110071816031,AMATS: EAGLE RIVER LOOP RD - EAGLE RIVER RD TO OLD GLENN HWY PAVEMENT PRESERVATI,EAGLE RIVER,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,10.97,24.110000000000003,860.21,N,"Knik Tribe - 11 mile(s), Eklutna Native Village - 11 mile(s)",61.3346900001887,-149.564250000199,TRUE,FALSE
10110,EPA ECHO CWA/NPDES facility locations,AKG370A51,110071710351,OLSON EAGLE CREEK MINE SITE,CENTRAL,AK,Yukon-Koyukuk (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,50,100,0.07,NA,NA,65.4383000001488,-145.511999999903,FALSE,FALSE
10111,EPA ECHO CWA/NPDES facility locations,AKG332038,110067216060,SAVANT ALASKA LLC - BADAMI UNIT FACILITIES,DEADHORSE,AK,North Slope,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,NA,NA,0,NA,NA,70.15099700009408,-147.09736899990799,FALSE,FALSE
10112,EPA ECHO CWA/NPDES facility locations,AKG701062,110063219556,LEWIS REEF SAWMILL,KETCHIKAN,AK,Ketchikan Gateway,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,25.49,40.09,118.66999999999999,N,"Ketchikan Indian Community - 6 mile(s), Organized Village of Saxman - 8 mile(s), Metlakatla Indian Community, Annette Island Reserve - 9 mile(s), Organized Village of Kasaan - 19 mile(s)",55.379574999998,-131.75977999969697,TRUE,FALSE
10113,EPA ECHO CWA/NPDES facility locations,AKG521026,110071276628,"ALASKA'S BEST SEAFOOD, LLC PLANT II",EKUK,AK,Dillingham (CA),Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,50,75,0.16,N,"Native Village of Ekuk - 2 mile(s), Village of Clarks Point - 2 mile(s), Curyung Tribal Council - 16 mile(s), Manokotak Village - 21 mile(s)",58.81826600007759,-158.56037599990998,TRUE,FALSE
10114,EPA ECHO CWA/NPDES facility locations,AKR06AE21,110070503935,YAKUTAT AIRPORT- DELTA WESTERN OPERATIONS,YAKUTAT,AK,Yakutat City and Borough,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,0,50,0.09,N,Yakutat Tlingit Tribe - 4 mile(s),59.5076199998487,-139.66841999999002,TRUE,FALSE
10115,EPA ECHO CWA/NPDES facility locations,AKG572109,110070238634,LATITUDE 57 LLC WASTEWATER TREATMENT FACILITY,MIDDLE ISLAND,AK,Sitka City and Borough,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,8.2,37.43,20.830000000000002,N,Sitka Tribe of Alaska - 7 mile(s),57.114191000224594,-135.44718900035699,TRUE,FALSE
10116,EPA ECHO CWA/NPDES facility locations,AKG370B95,110070151925,THIMSEN WOODS CREEK DRAINAGE MINE SITE,CHICKEN,AK,Southeast Fairbanks (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,100,100,0.04,NA,NA,64.0878040000637,-141.13355899979896,FALSE,FALSE
10117,EPA ECHO CWA/NPDES facility locations,AKG370D06,110070549100,NORTHERN AURORA GOLD CORP UNNAMED CREEK MINE SITE,CORDOVA,AK,Valdez-Cordova (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,50,0.09,NA,NA,60.0644060000808,-142.410016999987,FALSE,FALSE
10118,EPA ECHO CWA/NPDES facility locations,AKG700038,110063951040,CALDER LTF,WHALE PASS,AK,Prince of Wales-Outer Ketchikan(CA),Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,50,50,0.44,NA,NA,56.1745140000039,-133.46798699961101,FALSE,FALSE
10119,EPA ECHO CWA/NPDES facility locations,AKG573008,110056343489,KONGIGANAK LAGOON,KONGIGANAK,AK,Bethel (CA),Effective,General Permit Covered Facility,POTW,NA,NA,NA,NA,0,64.71000000000001,100,0.81,N,"Native Village of Kongiganak - 1 mile(s), Native Village of Kwigillingok - 11 mile(s)",59.956713000093394,-162.893708000106,TRUE,FALSE
10120,EPA ECHO CWA/NPDES facility locations,AKG370888,110059780651,VILLAGE GOLD MINING CORP. OPHIR CREEK MINE SITE,TAKOTNA,AK,Yukon-Koyukuk (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,100,0.04,N,Takotna Village - 18 mile(s),63.138300000014105,-156.52630000040304,TRUE,FALSE
10121,EPA ECHO CWA/NPDES facility locations,AKR10H0QW,110071897597,AKV394 SOIL ABSORPTION SYSTEM BACK ISLAND,KETCHICAN,AK,Ketchikan Gateway,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,0,0.1,N,"Ketchikan Indian Community - 15 mile(s), Organized Village of Saxman - 17 mile(s), Organized Village of Kasaan - 18 mile(s), Metlakatla Indian Community, Annette Island Reserve - 19 mile(s)",55.5424030001895,-131.758958999714,TRUE,FALSE
10122,EPA ECHO CWA/NPDES facility locations,AKR10H0Y1,110071996980,JACK WADE CREEK,CHICKEN,AK,Southeast Fairbanks (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,100,100,0.04,NA,NA,64.0730399999232,-141.93361000043902,FALSE,FALSE
10123,EPA ECHO CWA/NPDES facility locations,AKG371712,110071996112,BAGGETT MINERAL CREEK MINE SITE,VALDEZ,AK,Valdez-Cordova (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,14.209999999999999,34.839999999999996,36.56,N,Native Village of Tatitlek - 24 mile(s),61.1614999998554,-146.35759999977,TRUE,FALSE
10124,EPA ECHO CWA/NPDES facility locations,AKR10H0S2,110071942838,COWLES STREET RECONSTRUCTION: AIRPORT WAY TO EAST COWLES,FAIRBANKS,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,26.650000000000002,44.65,1054.25,NA,NA,64.8322500000364,-147.74355000008495,FALSE,FALSE
